Codigo,Descripcion,Unidad,Activo,AVA01,AVA02,AVA03,AVA04,Proveedor,Familia,Clase,Línea,Ubicación
126-6534-3-18,MOSQUITERO VERTICAL CAFE DE 4.60 MTS,PZA,False,0,0,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE (18),MOSQUITEROS,MOSQUITEROS,2
148-7013-7-18,PORTAVIDRIO DE 1' CAFE DE 6.10 MTS,PZA,False,0,0,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE (18),PORTAVIDRIOS,"PORTAVIDRIO 1""",2
143-9204-3-18,POSTE FELPA O CERCO RANURADO CAFE DE 4.60 MTS,PZA,False,0,0,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE (18),PUERTAS,BATIENTE 1750,2
143-9187-7-18,ZOCLO PUERTA BATIENTE CAFE DE 6.10 MTS,PZA,False,0,0,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE (18),PUERTAS,BATIENTE 1750,2
133-11067-7-18,TUBO CUADRADO DE 1 1/2 X 1 1/2 CAFE DE 6.10 MTS,PZA,False,0,0,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE (18),TUBOS,TUBO CUADRADO,2
133-2356-7-18,TUBO CUADRADO DE 2 X 2 CAFE DE 6.10 MTS,PZA,False,0,0,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE (18),TUBOS,TUBO CUADRADO,2
136-2500-7-18,TUBO RECTANGULAR 1 X 1/2 CAFE DE 6.10 MTS,PZA,False,0,0,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE (18),TUBOS,TUBO RECTANGULAR,2
136-2516-7-18,"TUBO RECTANGULAR 3 X 1"" CAFE 6.10 MTS",PZA,False,0,0,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE (18),TUBOS,TUBO RECTANGULAR,2
131-2520-7-18,TUBO RECTANGULAR 4 X 1 3/4 CAFE 6.10 MTS,PZA,False,0,0,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE (18),TUBOS,TUBO RECTANGULAR,2
134-11086-7-18,TUBO RECTANGULAR DE 1 1/2 X 3/4 CAFE DE 6.10 MTS,PZA,False,0,0,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE (18),TUBOS,TUBO RECTANGULAR,1
134-11084-7-18,TUBO RECTANGULAR DE 3 X 1 1/2 CAFE DE 6.10 MTS,PZA,False,0,0,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE (18),TUBOS,TUBO RECTANGULAR,2
134-11122-7-18,TUBO RECTANGULAR DE 3 X 1 3/4 CAFE DE 6.10 MTS,PZA,False,0,0,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE (18),TUBOS,TUBO RECTANGULAR,2
135-2121-7-18,"TUBO REDONDO 1"" CAFE DE 6.10 MTS",PZA,False,0,0,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE (18),TUBOS,TUBO REDONDO,2
132-22196-7-18,"TUBO REDONDO 2"" CAFE DE 6.10 MTS",PZA,False,0,0,0,0,LA VIGA CUPRUM,ALUMINIO CAFE (18),TUBOS,TUBO REDONDO,3
153-1324-7-58,"ANGULO DE 1"" CAFE OSCURO DE 6.10 MTS",PZA,True,14,16,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE OSCURO (58),ANGULOS,ANGULOS,2
153-1301-7-58,"ANGULO DE 1/2"" CAFE OSCURO DE 6.10 MTS",PZA,True,33.5,-20,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE OSCURO (58),ANGULOS,ANGULOS,2
153-1303-7-58,"ANGULO DE 3/4"" CAFE OSCURO DE 6.10 MTS",PZA,True,114.5,-80,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE OSCURO (58),ANGULOS,ANGULOS,2
158-1613-7-58,"TEE DE 1"" CAFE OSCURO DE 6.10 MTS",PZA,True,67,32,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE OSCURO (58),ANGULOS,TEE,2
143-11032-7-58,TOPE BATIENTE 1/2 X 3/4 CAFE OSCURO DE 6.10 MTS,PZA,True,-47,32,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE OSCURO (58),BATIENTES,BATIENTE 1750,2
122-9524-7-58,GUIA PARA BAÑO ANCHA CAFE OSCURO DE 6.10 MTS,PZA,True,8.5,0,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE OSCURO (58),BAÑOS,BAÑOS,2
122-9525-7-58,OVAL CHICO CAFE OSCURO DE 6.10 MTS,PZA,True,5.5,0,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE OSCURO (58),BAÑOS,BAÑOS,2
122-9756-7-58,OVAL MEDIANO CAFE OSCURO DE 6.10 MTS,PZA,True,-5.5,36,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE OSCURO (58),BAÑOS,BAÑOS,2
122-9523-7-58,RIEL SUP ECONOMICO CAFE OSCURO DE 6.10 MTS,PZA,True,-0.5,12,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE OSCURO (58),BAÑOS,BAÑOS,2
122-11174-7-58,RIEL SUP REFORZADO CAFE OSCURO DE 6.10 MTS,PZA,True,10.5,12,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE OSCURO (58),BAÑOS,BAÑOS,2
163-6053-7-58,CELOSIA LOUVER CAFE OSCURO DE 6.10 MTS,PZA,True,-0.5,32,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE OSCURO (58),CELOSIAS,CELOSIAS,2
102-7821-3-58,"CERCO PUERTA DE 2"" CAFE OSCURO DE 4.60 MTS",PZA,True,-3,60,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE OSCURO (58),CORREDIZAS,"CORREDIZA 2""",2
102-7821-7-58,"CERCO PUERTA DE 2"" CAFE OSCURO DE 6.10 MTS",PZA,True,0,-36,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE OSCURO (58),CORREDIZAS,"CORREDIZA 2""",2
102-7518-7-58,"CHAMBRANA DE 2"" CAFE OSCURO DE 6.10 MTS",PZA,True,81,24,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE OSCURO (58),CORREDIZAS,"CORREDIZA 2""",2
102-7818-7-58,"RIEL AUXILIAR DE 2"" CAFE OSCURO DE 6.10 MTS",PZA,True,-24,24,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE OSCURO (58),CORREDIZAS,"CORREDIZA 2""",2
102-9953-7-58,RIEL INFERIOR DE 2' CAFE OSCURO DE 6.10 MTS P/CORREDIZA,PZA,True,11,-24,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE OSCURO (58),CORREDIZAS,"CORREDIZA 2""",2
102-9955-7-58,"TRASLAPE PUERTA DE 2"" CAFE OSCURO DE 6.10 MTS",PZA,False,-4.5,0,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE OSCURO (58),CORREDIZAS,"CORREDIZA 2""",2
102-9955-3-58,TRASLAPE PUERTA DE 2' CAFE OSCURO DE 4.60 MTS P/CORREDIZA,PZA,True,-16,72,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE OSCURO (58),CORREDIZAS,"CORREDIZA 2""",2
102-11044-7-58,"ZOCLO CHICO DE 2"" CAFE OSCURO DE 6.10 MTS",PZA,True,86.5,-60,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE OSCURO (58),CORREDIZAS,"CORREDIZA 2""",2
102-7825-7-58,"ZOCLO GRANDE DE 2"" CAFE OSCURO DE 6.10 MTS",PZA,True,23.5,-8,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE OSCURO (58),CORREDIZAS,"CORREDIZA 2""",2
112-7847-3-58,"CERCO PUERTA DE 3"" CAFE OSCURO 4.60 MTS",PZA,True,38,8,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE OSCURO (58),CORREDIZAS,"CORREDIZA 3""",2
112-7847-7-58,"CERCO PUERTA DE 3"" CAFE OSCURO DE 6.10 MTS",PZA,True,11.5,-14,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE OSCURO (58),CORREDIZAS,"CORREDIZA 3""",2
112-9082-7-58,"INTERMEDIO DE 3"" CAFE OSCURO DE 6.10 MTS",PZA,True,-16.5,21,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE OSCURO (58),CORREDIZAS,"CORREDIZA 3""",2
112-9957-7-58,"RIEL INFERIOR DE 3"" CAFE OSCURO DE 6.10 MTS",PZA,True,-3,18,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE OSCURO (58),CORREDIZAS,"CORREDIZA 3""",2
1113-7848-7-58,"TRASLAPE PUERTA DE 3"" CAFE OSCURO DE 6.10 MTS",PZA,True,-26,32,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE OSCURO (58),CORREDIZAS,"CORREDIZA 3""",2
112-7848-3-58,TRASLAPE PUERTA DE 3' CAFE OSCURO DE 4.60 MTS P/CORREDIZA,PZA,True,44,0,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE OSCURO (58),CORREDIZAS,"CORREDIZA 3""",2
112-7842-7-58,"ZOCLO PUERTA DE 3"" CAFE OSCURO DE 6.10 MTS",PZA,True,-22,8,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE OSCURO (58),CORREDIZAS,"CORREDIZA 3""",2
112-7835-7-58,"ZOCLO VENTANA DE 3"" CAFE OSCURO DE 6.10 MTS",PZA,True,4,8,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE OSCURO (58),CORREDIZAS,"CORREDIZA 3""",2
171-6617-7-58,DUELA LISA CAFE OSCURO 6.10 MTS,PZA,True,92.5,-18,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE OSCURO (58),DUELAS,DUELA LISA,2
171-11128-7-58,DUELA ONDULADA CAFE OSCURO 6.10 MTS,PZA,True,1.5,32,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE OSCURO (58),DUELAS,DUELA ONDULADA,2
192-6100-7-58,LAMA MALLORQUINA LINEA 6400 CAFE OSCURO DE 6.10 MTS,PZA,True,5,-12,51,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE OSCURO (58),ESPAÑOLA,6000 ESPAÑOLA,3
107-9084-7-58,ESCALONADO DE 2' CAFE OSCURO DE 6.10 MTS FIJO,PZA,True,-22.5,56,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE OSCURO (58),FIJOS,"FIJA 2""",2
107-9083-7-58,"PERIMETRAL DE 2"" CAFE OSCURO DE 6.10 MTS FIJO",PZA,True,2,16,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE OSCURO (58),FIJOS,"FIJA 2""",2
107-9085-7-58,"TAPA BOLSA DE 2"" CAFE OSCURO DE 6.10 MTS",PZA,True,7.5,32,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE OSCURO (58),FIJOS,"FIJA 2""",2
107-4051-7-58,"TAPA LISA DE 2"" CAFE OSCURO 6.10 MTS",PZA,True,19.5,0,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE OSCURO (58),FIJOS,"FIJA 2""",2
117-9136-7-58,"ESCALONADO DE 3"" CAFE OSCURO DE 6.10 MTS",PZA,True,6.5,-2,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE OSCURO (58),FIJOS,"FIJA 3""",2
117-9112-7-58,"JUNQUILLO DE 3"" CAFE OSCURO DE 6.10 MTS",PZA,True,8.5,0,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE OSCURO (58),FIJOS,"FIJA 3""",2
117-9135-7-58,PERIMETRAL DE 3' CAFE OSCURO DE 6.10 MTS FIJO,PZA,True,-1,0,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE OSCURO (58),FIJOS,"FIJA 3""",2
117-7315-7-58,"TAPA BOLSA DE 3"" CAFE OSCURO DE 6.10 MTS",PZA,True,11,-6,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE OSCURO (58),FIJOS,"FIJA 3""",2
117-7316-7-58,"TAPA LISA DE 3"" CAFE OSCURO DE 6.10 MTS",PZA,True,7.5,0,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE OSCURO (58),FIJOS,"FIJA 3""",2
196-3160-7-58,RIBETE PECHO PALOMA (BOCEL) CAFE OSCURO DE 6.10,PZA,True,6,30,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE OSCURO (58),MOLDURAS,MOLDURAS,2
126-7333-7-58,MOSQUITERO ECONOMICO CAFE OSCURO DE 6.10 MTS,PZA,False,399.5,-410,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE OSCURO (58),MOSQUITEROS,MOSQUITEROS,2
126-6533-7-58,MOSQUITERO HORIZONTAL CAFE OSCURO 6.10 MTS,PZA,True,17.2,10,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE OSCURO (58),MOSQUITEROS,MOSQUITEROS,2
126-6534-3-58,MOSQUITERO VERTICAL CAFE OSCURO DE 4.60 MTS,PZA,True,-27,30,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE OSCURO (58),MOSQUITEROS,MOSQUITEROS,2
126-6534-7-58,MOSQUITERO VERTICAL CAFE OSCURO DE 6.10 MTS,PZA,False,-2,0,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE OSCURO (58),MOSQUITEROS,MOSQUITEROS,2
991-2389-7-58,"PASAMANOS REDONDO 2"" CAFE OSCURO 6.10 MTS",PZA,True,-1.5,11,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE OSCURO (58),PASAMANOS,PASAMANO REDONDO,2
170-2830-7-58,"PASAMANOS REDONDO 3"" CAFE OSCURO DE 6.10 MTS",PZA,True,0,5,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE OSCURO (58),PASAMANOS,PASAMANO REDONDO,2
148-7014-7-58,"JUNQUILLO DE 1"" CAFE OSCURO DE 6.10 MTS",PZA,True,1.5,0,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE OSCURO (58),PORTAVIDRIOS,"PORTAVIDRIO 1""",2
148-7013-7-58,"PORTAVIDRIO DE 1"" CAFE OSCURO DE 6.10 MTS",PZA,True,19.5,-12,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE OSCURO (58),PORTAVIDRIOS,"PORTAVIDRIO 1""",2
642-72230-7-58,CONTRA MARCO CAFE OSCURO 6.10 MTS EXTRUSIONES,PZA,True,-4.5,48,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE OSCURO (58),PROYECCION,SERIE 35,2
652-72231-7-58,MARCO OVALADO CAFE OSCURO 6.10 MTS EXTRUSIONES,PZA,True,-7.5,32,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE OSCURO (58),PROYECCION,SERIE 35,2
143-9207-7-58,CABEZAL PUERTA BATIENTE CAFE OSCURO DE 6.10 MTS,PZA,True,18,4,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE OSCURO (58),PUERTAS,BATIENTE 1750,2
143-6370-7-58,JUNQUILLO RECTO PTA BATIENTE CAFE OSCURO DE 6.10 MTS,PZA,True,-2.5,32,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE OSCURO (58),PUERTAS,BATIENTE 1750,2
143-9204-3-58,POSTE FELPA O CERCO RANURADO CAFE OSCURO DE 4.60 MTS,PZA,True,7,4,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE OSCURO (58),PUERTAS,BATIENTE 1750,2
143-9187-7-58,ZOCLO PUERTA BATIENTE CAFE OSCURO DE 6.10 MTS,PZA,True,5,-4,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE OSCURO (58),PUERTAS,BATIENTE 1750,2
133-11067-7-58,TUBO CUADRADO DE 1 1/2 X 1 1/2 CAFE OSCURO DE 6.10 MTS,PZA,True,21,-24,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE OSCURO (58),TUBOS,TUBO CUADRADO,2
133-11154-7-58,TUBO CUADRADO DE 1 1/4 X 1 1/4 CAFE OSCURO DE 6.10 MTS,PZA,True,-4,0,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE OSCURO (58),TUBOS,TUBO CUADRADO,2
133-2362-7-58,TUBO CUADRADO DE 1 X 1 CAFE OSCURO DE 6.10 MTS,PZA,True,15.5,-2,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE OSCURO (58),TUBOS,TUBO CUADRADO,2
133-2356-7-58,TUBO CUADRADO DE 2 X 2 CAFE OSCURO 6.10 MTS,PZA,True,-5,72,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE OSCURO (58),TUBOS,TUBO CUADRADO,2
134-11086-7-58,TUBO RECTANGULAR 1 1/2 X 3/4 CAFE OSCURO DE 6.10 MTS,PZA,False,-3,12,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE OSCURO (58),TUBOS,TUBO RECTANGULAR,2
136-2500-7-58,TUBO RECTANGULAR 1 X 1/2 CAFE OSCURO DE 6.10 MTS,PZA,True,-0.5,20,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE OSCURO (58),TUBOS,TUBO RECTANGULAR,2
134-11121-7-58,TUBO RECTANGULAR 2 X 1 CAFE OSCURO DE 6.10 MTS,PZA,True,73,-60,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE OSCURO (58),TUBOS,TUBO RECTANGULAR,2
134-11084-7-58,TUBO RECTANGULAR 3 X 1 1/2 CAFE OSCURO DE 6.10 MTS,PZA,True,-12,24,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE OSCURO (58),TUBOS,TUBO RECTANGULAR,2
134-11122-7-58,TUBO RECTANGULAR 3 X 1 3/4 CAFE OSCURO DE 6.10 MTS,PZA,True,2,8,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE OSCURO (58),TUBOS,TUBO RECTANGULAR,2
136-2516-7-58,TUBO RECTANGULAR 3 X 1 CAFE OSCURO 6.10 MTS,PZA,True,1.5,4,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE OSCURO (58),TUBOS,TUBO RECTANGULAR,2
131-2520-7-58,TUBO RECTANGULAR 4 X 1 3/4 CAFE OSCURO 6.10 MTS,PZA,True,15,-8,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE OSCURO (58),TUBOS,TUBO RECTANGULAR,2
134-11099-7-58,TUBO RECTANGULAR DE 2 1/2 X 1 1/4 CAFE OSCURO DE 6.10 MTS,PZA,True,1,24,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE OSCURO (58),TUBOS,TUBO RECTANGULAR,2
135-2121-7-58,"TUBO REDONDO 1"" CAFE OSCURO DE 6.10 MTS",PZA,True,-5.5,12,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE OSCURO (58),TUBOS,TUBO REDONDO,2
132-22196-7-58,"TUBO REDONDO DE 2"" CAFE OSCURO DE 6.10 MTS",PZA,True,-9.5,136,0,0,LA VIGA EXTRUSIONES,ALUMINIO CAFE OSCURO (58),TUBOS,TUBO REDONDO,2
155-1303-7-4,ANGULO DE 3/4' CHAMP PULIDO DE 6.10 MTS,PZA,True,32.5,0,0,0,LA VIGA EXTRUSIONES,ALUMINIO CHAMPAGNE (4),ANGULOS,ANGULOS,2
145-11032-7-4,TOPE BATIENTE 1/2 X 3/4 CHAMP PULIDO DE 6.10 MTS,PZA,True,-46,48,0,0,LA VIGA EXTRUSIONES,ALUMINIO CHAMPAGNE (4),BATIENTES,BATIENTE 1750,2
124-9524-7-4,GUIA PARA BAÑO ANCHA CHAMP PULIDO DE 6.10 MTS,PZA,True,9.5,0,0,0,LA VIGA EXTRUSIONES,ALUMINIO CHAMPAGNE (4),BAÑOS,BAÑOS,2
124-9525-7-4,OVAL CHICO CHAMP PULIDO DE 6.10 MTS,PZA,True,9,48,0,0,LA VIGA EXTRUSIONES,ALUMINIO CHAMPAGNE (4),BAÑOS,BAÑOS,2
124-9756-7-4,OVAL MEDIANO CHAMP PULIDO DE 6.10 MTS,PZA,True,8.5,44,0,0,LA VIGA EXTRUSIONES,ALUMINIO CHAMPAGNE (4),BAÑOS,BAÑOS,2
124-9523-7-4,RIEL SUP ECONOMICO CHAMP PULIDO DE 6.10 MTS,PZA,True,3,18,0,0,LA VIGA EXTRUSIONES,ALUMINIO CHAMPAGNE (4),BAÑOS,BAÑOS,2
124-11174-7-4,RIEL SUP REFORZADO CHAMP PULIDO DE 6.10 MTS,PZA,True,8.5,0,0,0,LA VIGA EXTRUSIONES,ALUMINIO CHAMPAGNE (4),BAÑOS,BAÑOS,2
165-6053-7-4,CELOSIA LOUVER CHAMP PULIDO DE 6.10 MTS,PZA,True,9.5,56,0,0,LA VIGA EXTRUSIONES,ALUMINIO CHAMPAGNE (4),CELOSIAS,CELOSIAS,2
104-7821-7-4,"CERCO PUERTA DE 2"" CHAMP PULIDO DE 6.10 MTS",PZA,True,1.5,12,0,0,LA VIGA EXTRUSIONES,ALUMINIO CHAMPAGNE (4),CORREDIZAS,"CORREDIZA 2""",2
104-7821-3-4,CERCO PUERTA DE 2' CHAMP PULIDO DE 4.60MTS P/CORR,PZA,True,8,36,0,0,LA VIGA EXTRUSIONES,ALUMINIO CHAMPAGNE (4),CORREDIZAS,"CORREDIZA 2""",2
104-7518-7-4,CHAMBRANA DE 2' CHAMP PULIDO DE 6.10 MTS P/CORREDIZA,PZA,True,32,-8,0,0,LA VIGA EXTRUSIONES,ALUMINIO CHAMPAGNE (4),CORREDIZAS,"CORREDIZA 2""",2
104-7818-7-4,RIEL AUXILIAR DE 2' CHAMP PULIDO DE 6.10 MTS P/CORR,PZA,True,10.5,24,0,0,LA VIGA EXTRUSIONES,ALUMINIO CHAMPAGNE (4),CORREDIZAS,"CORREDIZA 2""",2
104-9953-7-4,RIEL INFERIOR DE 2' CHAMP PULIDO DE 6.10 MTS P/CORR,PZA,True,-3,24,0,0,LA VIGA EXTRUSIONES,ALUMINIO CHAMPAGNE (4),CORREDIZAS,"CORREDIZA 2""",2
104-9955-7-4,"TRASLAPE PUERTA DE 2"" CHAMP PULIDO DE 6.10 MTS",PZA,True,-12,24,0,0,LA VIGA EXTRUSIONES,ALUMINIO CHAMPAGNE (4),CORREDIZAS,"CORREDIZA 2""",2
104-9955-3-4,TRASLAPE PUERTA DE 2' CHAMP PULIDO DE 4.60 MTS,PZA,True,23,84,0,0,LA VIGA EXTRUSIONES,ALUMINIO CHAMPAGNE (4),CORREDIZAS,"CORREDIZA 2""",2
104-11044-7-4,ZOCLO CHICO DE 2' CHAMP PULIDO DE 6.10 MTS P/CORREDIZA,PZA,True,13,24,0,0,LA VIGA EXTRUSIONES,ALUMINIO CHAMPAGNE (4),CORREDIZAS,"CORREDIZA 2""",2
104-7825-7-4,ZOCLO GRANDE DE 2' CHAMP PULIDO DE 6.10 MTS P/CORR,PZA,True,12.5,-4,0,0,LA VIGA EXTRUSIONES,ALUMINIO CHAMPAGNE (4),CORREDIZAS,"CORREDIZA 2""",2
114-7836-7-4,CABEZAL DE 3' CHAMP PULIDO DE 6.10 MTS P/CORREDIZA,PZA,True,8,32,0,0,LA VIGA EXTRUSIONES,ALUMINIO CHAMPAGNE (4),CORREDIZAS,"CORREDIZA 3""",2
114-7847-7-4,"CERCO PUERTA DE 3"" CHAMP PULIDO DE 6.10 MTS",PZA,True,2,16,0,0,LA VIGA EXTRUSIONES,ALUMINIO CHAMPAGNE (4),CORREDIZAS,"CORREDIZA 3""",2
114-7847-3-4,CERCO PUERTA DE 3' CHAMP PULIDO DE 4.60MTS,PZA,True,-1,48,0,0,LA VIGA EXTRUSIONES,ALUMINIO CHAMPAGNE (4),CORREDIZAS,"CORREDIZA 3""",2
114-7826-7-4,CHAMBRANA DE 3' CHAMP PULIDO DE 6.10 MTS P/CORREDIZA,PZA,True,-2.5,42,0,0,LA VIGA EXTRUSIONES,ALUMINIO CHAMPAGNE (4),CORREDIZAS,"CORREDIZA 3""",2
114-9082-7-4,INTERMEDIO DE 3' CHAMP PULIDO DE 6.10 MTS P/CORREDIZA,PZA,True,-14.5,28,0,0,LA VIGA EXTRUSIONES,ALUMINIO CHAMPAGNE (4),CORREDIZAS,"CORREDIZA 3""",2
114-9957-7-4,RIEL INFERIOR DE 3' CHAMP PULIDO DE 6.10 MTS P/CORR,PZA,True,-2,32,0,0,LA VIGA EXTRUSIONES,ALUMINIO CHAMPAGNE (4),CORREDIZAS,"CORREDIZA 3""",2
114-7848-7-4,"TRASLAPE PUERTA DE 3"" CHAMP PULIDO DE 6.10 MTS",PZA,True,-3,32,0,0,LA VIGA EXTRUSIONES,ALUMINIO CHAMPAGNE (4),CORREDIZAS,"CORREDIZA 3""",2
114-7848-3-4,TRASLAPE PUERTA DE 3' CHAMP PULIDO DE 4.60 MTS,PZA,True,14,72,0,0,LA VIGA EXTRUSIONES,ALUMINIO CHAMPAGNE (4),CORREDIZAS,"CORREDIZA 3""",2
114-7842-7-4,ZOCLO PUERTA DE 3' CHAMP PULIDO DE 6.10MTS P/CORREDIZA,PZA,True,4.5,4,0,0,LA VIGA EXTRUSIONES,ALUMINIO CHAMPAGNE (4),CORREDIZAS,"CORREDIZA 3""",2
114-7835-7-4,ZOCLO VENTANA DE 3' CHAMP PULIDO DE 6.10 MTS P/CORR,PZA,False,-0.5,0,0,0,LA VIGA EXTRUSIONES,ALUMINIO CHAMPAGNE (4),CORREDIZAS,"CORREDIZA 3""",2
173-6617-7-4,DUELA LISA CHAMPAGNE BTE 6.10 MTS,PZA,True,30.5,-40,0,0,LA VIGA EXTRUSIONES,ALUMINIO CHAMPAGNE (4),DUELAS,DUELA LISA,2
173-11128-7-4,DUELA ONDULADA CHAMPAGNE BTE 6.10 MTS,PZA,True,7.5,40,0,0,LA VIGA EXTRUSIONES,ALUMINIO CHAMPAGNE (4),DUELAS,DUELA ONDULADA,2
109-9084-7-4,ESCALONADO DE 2' CHAMP PULIDO DE 6.10 MTS FIJO,PZA,True,27,0,0,0,LA VIGA EXTRUSIONES,ALUMINIO CHAMPAGNE (4),FIJOS,"FIJA 2""",2
109-9083-7-4,PERIMETRAL DE 2' CHAMP PULIDO DE 6.10 MTS FIJO,PZA,True,24,0,0,0,LA VIGA EXTRUSIONES,ALUMINIO CHAMPAGNE (4),FIJOS,"FIJA 2""",2
109-9086-7-4-BC,PERIMETRAL FLEXIBLE DE 2' CHAMP PULIDO DE 6.10MTS FIJO,PZA,False,0,0,0,0,LA VIGA EXTRUSIONES,ALUMINIO CHAMPAGNE (4),FIJOS,"FIJA 2""",1
109-4051-7-4,TAPA LISA DE 2' CHAMP PULIDO DE 6.10 MTS FIJO,PZA,True,10.5,16,0,0,LA VIGA EXTRUSIONES,ALUMINIO CHAMPAGNE (4),FIJOS,"FIJA 2""",2
119-9136-7-4,ESCALONADO DE 3' CHAMP PULIDO DE 6.10 MTS FIJO,PZA,True,2,42,0,0,LA VIGA EXTRUSIONES,ALUMINIO CHAMPAGNE (4),FIJOS,"FIJA 3""",2
119-9112-7-4,JUNQUILLO DE 3' CHAMP PULIDO DE 6.10 MTS FIJO,PZA,True,15,24,0,0,LA VIGA EXTRUSIONES,ALUMINIO CHAMPAGNE (4),FIJOS,"FIJA 3""",2
119-9135-7-4,PERIMETRAL DE 3' CHAMP PULIDO DE 6.10 MTS FIJO,PZA,True,3,12,0,0,LA VIGA EXTRUSIONES,ALUMINIO CHAMPAGNE (4),FIJOS,"FIJA 3""",2
119-7315-7-4,TAPA BOLSA DE 3' CHAMP PULIDO DE 6.10 MTS FIJO,PZA,True,4,30,0,0,LA VIGA EXTRUSIONES,ALUMINIO CHAMPAGNE (4),FIJOS,"FIJA 3""",2
