nuevocodigo,eliminar,id,alterno,alterno2,descripcion,sustancia,unidad,gramaje,presentacion,plista,dctoprov,arancel,mcom,madm,costoreal,m1,m2,m3,p1,p2,p3,familia,nombrefamilia,clase,nombreclase,linea,nombrelinea,fecha,alta,impuesto,m4,m5,m6,p4,p5,p6,entero,autocant,minimo,maximo,imagen,existencia,ultcompra,ultventa,proveedor,nombre
,,131-11084-7-11,11084-7-11,30102306,TUBO RECTANGULAR DE 3 X 1 1/2 NATURAL DE 6.10 MTS,,PZA,2,PZA,432.26,0.00,0.00,0.00,0.00,432.26,37.67,35.67,35.67,804.47,779.46,779.46,1,ALUMINIO LINEA NACIONAL,11,TUBOS,19,TUBO RECTANGULAR,04-02-25,3/31/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,131-11084-7-11,23.50,,11-03-26,4,LA VIGA EXTRUSIONES
,,131-11084-7-10M,11084-7-10M,30102306,TUBO RECTANGULAR DE 3 X 1 1/2 NATURAL PULIDO,,MTS,1,MTS,121.53,8.00,0.00,0.00,0.00,121.53,39.28,37.28,37.28,232.16,224.76,224.76,16,SERIES CUPRUM,11,TUBOS,19,TUBO RECTANGULAR,9/24/2021,3/31/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,131-11084-7-10M,0.00,,09-12-25,4,LA VIGA EXTRUSIONES
,,131-11084-7-10,11084-7-10,1010101,TUBO RECTANGULAR DE 3 X 1 1/2 NATURAL PULIDO DE 6.10 MTS,,PZA,3,PZA,518.91,8.00,0.00,0.00,0.00,518.91,39.28,37.28,37.28,991.34,959.72,959.72,1,ALUMINIO LINEA NACIONAL,11,TUBOS,19,TUBO RECTANGULAR,04-02-25,4/23/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,131-11084-7-10,0.00,,5/19/2025,4,LA VIGA EXTRUSIONES
,,136-11122-7-85,11122-7-85,30102306,TUBO RECTANGULAR DE 3 X 1 3/4 BEIGE DE 6.10 MTS,,PZA,2,PZA,696.65,0.00,0.00,0.00,0.00,696.65,37.67,35.67,35.67,"1,296.52","1,256.21","1,256.21",67,ALUMINIO BEIGE Y ORO,11,TUBOS,19,TUBO RECTANGULAR,1/27/2026,1/27/2026,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,136-11122-7-85,2.00,,,4,LA VIGA EXTRUSIONES
,,136-11122-7-80M,11122-7-80M,30102306,TUBO RECTANGULAR DE 3 X 1 3/4 BLANCO,,MTS,1,MTS,141.79,0.00,0.00,0.00,0.00,141.79,37.67,35.67,35.67,263.89,255.68,255.68,1,ALUMINIO LINEA NACIONAL,11,TUBOS,19,TUBO RECTANGULAR,02-12-21,3/31/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,136-11122-7-80M,51.98,,04-03-26,4,LA VIGA EXTRUSIONES
,,136-11122-7-80,11122-7-80,30102306,TUBO RECTANGULAR DE 3 X 1 3/4 BLANCO DE 6.10 MTS,,PZA,2,PZA,605.46,0.00,0.00,0.00,0.00,605.46,37.67,35.67,35.67,"1,126.80","1,091.77","1,091.77",1,ALUMINIO LINEA NACIONAL,11,TUBOS,19,TUBO RECTANGULAR,12/27/2025,01-04-25,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,136-11122-7-80,23.00,,2/20/2026,4,LA VIGA EXTRUSIONES
,,134-11122-7-18M,11122-7-18M,30102306,TUBO RECTANGULAR DE 3 X 1 3/4 CAFE,,MTS,1,MTS,150.50,0.00,0.00,0.00,0.00,150.50,37.67,35.67,35.67,280.08,271.38,271.38,26,ALUMINIO CAFE (18),11,TUBOS,19,TUBO RECTANGULAR,11-11-19,3/31/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,134-11122-7-18M,57.80,,02-03-26,4,LA VIGA EXTRUSIONES
,,139-11122-7-4M,11122-7-4M,30102306,TUBO RECTANGULAR DE 3 X 1 3/4 CHAMP PULIDO,,MTS,1,MTS,163.15,0.00,0.00,0.00,0.00,163.15,37.67,35.67,35.67,303.63,294.19,294.19,1,ALUMINIO LINEA NACIONAL,11,TUBOS,19,TUBO RECTANGULAR,7/27/2016,3/31/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,139-11122-7-4M,60.00,,6/14/2025,4,LA VIGA EXTRUSIONES
,,139-11122-7-4,11122-7-4,30102306,TUBO RECTANGULAR DE 3 X 1 3/4 CHAMP PULIDO DE 6.10 MTS,,PZA,2,PZA,696.65,0.00,0.00,0.00,0.00,696.65,37.67,35.67,35.67,"1,296.52","1,256.21","1,256.21",31,ALUMINIO CHAMPAGNE (4),11,TUBOS,19,TUBO RECTANGULAR,11-12-24,3/31/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,139-11122-7-4,14.00,,12-01-26,4,LA VIGA EXTRUSIONES
,,134-19613-7-80,19613-7-80,1010101,TUBO RECTANGULAR DE 3 X 1 3/4 CUPRUM BLANCO DE 6.10 MTS,,PZA,3,,694.83,0.00,0.00,0.00,0.00,694.83,20.00,18.00,18.00,"1,007.50",982.93,982.93,16,SERIES CUPRUM,11,TUBOS,19,TUBO RECTANGULAR,11/24/2025,01-12-25,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,134-19613-7-21,0.00,,12/22/2025,34,LA VIGA CUPRUM
,,134-19613-7-24,19613-7-24,1010101,TUBO RECTANGULAR DE 3 X 1 3/4 CUPRUM CHAMPAGNE PULIDO DE 6.10 MTS,,PZA,3,,832.01,0.00,0.00,0.00,0.00,832.01,20.00,18.00,18.00,"1,206.41","1,176.99","1,176.99",16,SERIES CUPRUM,11,TUBOS,19,TUBO RECTANGULAR,10/29/2025,10/29/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,134-19613-7-21,0.00,,,34,LA VIGA CUPRUM
,,141-11122-7-88M,11122-7-88M,30102306,TUBO RECTANGULAR DE 3 X 1 3/4 MADERA,,MTS,1,MTS,173.94,0.00,0.00,0.00,0.00,173.94,37.67,35.67,35.67,323.72,313.66,313.66,1,ALUMINIO LINEA NACIONAL,11,TUBOS,19,TUBO RECTANGULAR,7/27/2016,3/31/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,141-11122-7-88M,58.00,,04-02-26,4,LA VIGA EXTRUSIONES
,,141-11122-7-88,11122-7-88,30102306,TUBO RECTANGULAR DE 3 X 1 3/4 MADERA DE 6.10 MTS,,PZA,3,PZA,742.74,0.00,0.00,0.00,0.00,742.74,37.67,35.67,35.67,"1,382.28","1,339.31","1,339.31",1,ALUMINIO LINEA NACIONAL,11,TUBOS,19,TUBO RECTANGULAR,02-01-25,3/31/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,141-11122-7-88,3.00,,2/24/2026,4,LA VIGA EXTRUSIONES
,,131-11122-7-11M,11122-7-11M,30102306,TUBO RECTANGULAR DE 3 X 1 3/4 NATURAL,,MTS,1,MTS,141.79,0.00,0.00,0.00,0.00,141.79,37.67,35.67,35.67,263.89,255.68,255.68,1,ALUMINIO LINEA NACIONAL,11,TUBOS,19,TUBO RECTANGULAR,9/21/2021,3/31/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,131-11122-7-11M,55.00,,10-03-26,4,LA VIGA EXTRUSIONES
,,131-11122-7-11,11122-7-11,30102306,TUBO RECTANGULAR DE 3 X 1 3/4 NATURAL DE 6.10 MTS,,PZA,2,PZA,605.46,0.00,0.00,0.00,0.00,605.46,37.67,35.67,35.67,"1,126.80","1,091.77","1,091.77",1,ALUMINIO LINEA NACIONAL,11,TUBOS,19,TUBO RECTANGULAR,06-01-25,01-04-25,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,131-11122-7-11,-2.00,,10-03-26,4,LA VIGA EXTRUSIONES
,,137-2121-7-80M,2121-7-80M,30102306,TUBO REDONDO 1 BLANCO,,MTS,1,MTS,46.85,0.00,0.00,0.00,0.00,46.85,39.28,37.28,37.28,89.50,86.64,86.64,1,ALUMINIO LINEA NACIONAL,11,TUBOS,20,TUBO REDONDO,5/17/2022,3/31/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,137-2121-7-80M,49.38,,09-03-26,4,LA VIGA EXTRUSIONES
,,135-2121-7-18M,2121-7-18M,30102306,TUBO REDONDO 1 CAFE,,MTS,1,MTS,52.77,0.00,0.00,0.00,0.00,52.77,39.28,37.28,37.28,100.81,97.59,97.59,26,ALUMINIO CAFE (18),11,TUBOS,20,TUBO REDONDO,11-11-19,3/31/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,135-2121-7-18M,60.00,,11-12-25,4,LA VIGA EXTRUSIONES
,,132-2121-7-11M,2121-7-11M,30102306,TUBO REDONDO 1 NATURAL,,MTS,1,MTS,46.85,0.00,0.00,0.00,0.00,46.85,39.28,37.28,37.28,89.50,86.64,86.64,1,ALUMINIO LINEA NACIONAL,11,TUBOS,20,TUBO REDONDO,3/25/2022,3/31/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,132-2121-7-11M,49.85,,2/26/2026,4,LA VIGA EXTRUSIONES
,,137-2121-7-80,2121-7-80,30102306,"TUBO REDONDO 1"" BLANCO DE 6.10 MTS",,PZA,2,PZA,200.04,0.00,0.00,0.00,0.00,200.04,39.28,37.28,37.28,382.16,369.97,369.97,1,ALUMINIO LINEA NACIONAL,11,TUBOS,20,TUBO REDONDO,04-02-25,3/31/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,137-2121-7-80,6.50,,2/25/2026,4,LA VIGA EXTRUSIONES
,,135-2121-7-58,2121-7-58,30102306,"TUBO REDONDO 1"" CAFE OSCURO DE 6.10 MTS",,PZA,2,,225.32,0.00,0.00,0.00,0.00,225.32,39.28,37.28,37.28,430.45,416.72,416.72,36,ALUMINIO CAFE OSCURO (58),11,TUBOS,20,TUBO REDONDO,12/17/2024,3/31/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,135-2121-7-58,4.50,,10-03-26,4,LA VIGA EXTRUSIONES
,,137-2121-7-4M,2121-7-4M,30102306,"TUBO REDONDO 1"" CHAMPAGNE PULIDO",,MTS,1,MTS,61.37,0.00,0.00,0.00,0.00,61.37,39.28,37.28,37.28,117.25,113.51,113.51,1,ALUMINIO LINEA NACIONAL,11,TUBOS,20,TUBO REDONDO,8/19/2016,3/31/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,137-9402-7-4M,60.00,,12/22/2025,4,LA VIGA EXTRUSIONES
,,137-2121-7-4,2121-7-4,30102306,"TUBO REDONDO 1"" CHAMPAGNE PULIDO DE 6.10 MTS",,PZA,2,PZA,262.07,0.00,0.00,0.00,0.00,262.07,39.28,37.28,37.28,500.66,484.70,484.70,31,ALUMINIO CHAMPAGNE (4),11,TUBOS,20,TUBO REDONDO,06-01-25,3/31/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,137-9402-7-4,11.00,,1/30/2026,4,LA VIGA EXTRUSIONES
,,137-2121-7-88M,2121-7-88M,30102306,"TUBO REDONDO 1"" MADERA",,MTS,1,MTS,68.72,0.00,0.00,0.00,0.00,68.72,39.28,37.28,37.28,131.28,127.09,127.09,1,ALUMINIO LINEA NACIONAL,11,TUBOS,20,TUBO REDONDO,10/17/2016,3/31/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,137-2121-7-88M,60.00,,12-11-25,4,LA VIGA EXTRUSIONES
,,137-2121-7-88,2121-7-88,30102306,"TUBO REDONDO 1"" MADERA DE 6.10 MTS",,PZA,3,PZA,293.42,0.00,0.00,0.00,0.00,293.42,39.28,37.28,37.28,560.55,542.68,542.68,1,ALUMINIO LINEA NACIONAL,11,TUBOS,20,TUBO REDONDO,07-05-24,6/21/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,137-2121-7-88,-4.50,,11-03-26,4,LA VIGA EXTRUSIONES
,,132-2121-7-11,2121-7-11,30102306,"TUBO REDONDO 1"" NATURAL DE 6.10 MTS",,PZA,2,PZA,200.04,0.00,0.00,0.00,0.00,200.04,39.28,37.28,37.28,382.16,369.97,369.97,1,ALUMINIO LINEA NACIONAL,11,TUBOS,20,TUBO REDONDO,5/19/2025,3/31/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,132-2121-7-11,9.00,,04-03-26,4,LA VIGA EXTRUSIONES
,,132-22023-7-24,22023-7-24,30102306,TUBO REDONDO 1/2 CHAMPAGNE 6.10 MTS,,PZA,3,PZA,172.65,0.00,0.00,0.00,0.00,172.65,20.00,18.00,18.00,250.34,244.23,244.23,16,SERIES CUPRUM,11,TUBOS,20,TUBO REDONDO,6/21/2025,7/28/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,132-22023-7-4,23.00,,2/28/2026,34,LA VIGA CUPRUM
,,132-22023-7-13M,22023-7-13M,30102306,TUBO REDONDO 1/2 NATURAL,,MTS,1,MTS,29.93,0.00,0.00,0.00,0.00,29.93,20.00,18.00,18.00,43.40,42.34,42.34,16,SERIES CUPRUM,11,TUBOS,20,TUBO REDONDO,6/21/2025,3/31/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,132-22023-7-11M,55.25,,2/17/2026,34,LA VIGA CUPRUM
,,132-22023-7-13,22023-7-13,30102306,TUBO REDONDO 1/2 NATURAL 6.10 MTS,,PZA,3,PZA,125.71,0.00,0.00,0.00,0.00,125.71,20.00,18.00,18.00,182.27,177.83,177.83,16,SERIES CUPRUM,11,TUBOS,20,TUBO REDONDO,6/21/2025,3/31/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,132-22023-7-11,39.00,,05-03-26,34,LA VIGA CUPRUM
,,132-22196-7-80M,22196-7-80M,30102306,"TUBO REDONDO 2"" BLANCO",,MTS,1,MTS,111.81,0.00,0.00,0.00,0.00,111.81,39.28,37.28,37.28,213.61,206.80,206.80,1,ALUMINIO LINEA NACIONAL,11,TUBOS,20,TUBO REDONDO,07-03-24,3/31/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,132-22196-7-80M,58.20,,2/16/2026,4,LA VIGA EXTRUSIONES
,,132-22196-7-80,22196-7-80,30102306,"TUBO REDONDO 2"" BLANCO DE 6.10 MTS",,PZA,2,PZA,477.45,0.00,0.00,0.00,0.00,477.45,39.28,37.28,37.28,912.12,883.03,883.03,1,ALUMINIO LINEA NACIONAL,11,TUBOS,20,TUBO REDONDO,03-12-24,3/31/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,132-22196-7-80,2.50,,10-03-26,4,LA VIGA EXTRUSIONES
,,132-22196-7-18M,22196-7-18M,30102306,"TUBO REDONDO 2"" CAFE",,MTS,1,MTS,117.73,0.00,0.00,0.00,0.00,117.73,39.28,37.28,37.28,224.92,217.75,217.75,26,ALUMINIO CAFE (18),11,TUBOS,20,TUBO REDONDO,07-03-24,3/31/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,132-22196-7-18M,60.00,,8/18/2025,4,LA VIGA EXTRUSIONES
,,132-22196-7-4M,22196-7-4M,30102306,"TUBO REDONDO 2"" CHAMPAGNE PULIDO",,MTS,1,MTS,126.34,0.00,0.00,0.00,0.00,126.34,39.28,37.28,37.28,241.36,233.67,233.67,1,ALUMINIO LINEA NACIONAL,11,TUBOS,20,TUBO REDONDO,07-03-24,3/31/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,132-2219-7-4M,58.10,,02-03-26,4,LA VIGA EXTRUSIONES
,,132-22196-7-4,22196-7-4,30102306,"TUBO REDONDO 2"" CHAMPAGNE PULIDO DE 6.10 MTS",,PZA,2,PZA,539.48,0.00,0.00,0.00,0.00,539.48,39.28,37.28,37.28,"1,030.62",997.76,997.76,31,ALUMINIO CHAMPAGNE (4),11,TUBOS,20,TUBO REDONDO,10/21/2025,3/31/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,132-2219-7-4,0.00,1/22/2026,1/24/2026,4,LA VIGA EXTRUSIONES
,,132-22196-7-88,22196-7-88,30102306,"TUBO REDONDO 2"" MADERA DE 6.10 MTS",,PZA,3,,570.83,0.00,0.00,0.00,0.00,570.83,39.28,37.28,37.28,"1,090.51","1,055.74","1,055.74",1,ALUMINIO LINEA NACIONAL,11,TUBOS,20,TUBO REDONDO,11-11-24,3/31/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,132-22196-7-88,-1.00,,11-03-26,4,LA VIGA EXTRUSIONES
,,132-22196-7-11M,22196-7-11M,30102306,"TUBO REDONDO 2"" NATURAL",,MTS,1,MTS,111.81,0.00,0.00,0.00,0.00,111.81,39.28,37.28,37.28,213.61,206.80,206.80,1,ALUMINIO LINEA NACIONAL,11,TUBOS,20,TUBO REDONDO,07-03-24,3/31/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,132-2219-7-11M,60.00,,9/19/2025,4,LA VIGA EXTRUSIONES
,,132-22196-7-11,22196-7-11,30102306,"TUBO REDONDO 2"" NATURAL DE 6.10 MTS",,PZA,2,PZA,477.45,0.00,0.00,0.00,0.00,477.45,39.28,37.28,37.28,912.12,883.03,883.03,1,ALUMINIO LINEA NACIONAL,11,TUBOS,20,TUBO REDONDO,11-11-24,3/31/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,132-2219-7-11,6.00,,1/13/2026,4,LA VIGA EXTRUSIONES
,,132-C22196-7-10M,C22196-7-10M,30102306,"TUBO REDONDO 2"" NATURAL PULIDO",,MTS,1,MTS,170.62,0.00,0.00,0.00,0.00,170.62,20.00,18.00,18.00,247.40,241.37,241.37,16,SERIES CUPRUM,11,TUBOS,20,TUBO REDONDO,6/21/2025,3/31/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,132-22196-7-10M,53.30,,06-03-26,34,LA VIGA CUPRUM
,,132-22226-7-99,22226-7-99,30102306,TUBO REDONDO 3/4 BLANCO 6.10 MTS,,PZA,3,,150.00,0.00,0.00,0.00,0.00,150.00,22.00,20.00,20.00,223.08,217.50,217.50,16,SERIES CUPRUM,11,TUBOS,20,TUBO REDONDO,6/30/2025,6/24/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,132-22226-7-80,28.00,,12-02-26,34,LA VIGA CUPRUM
,,132-22226-7-45,22226-7-45,30102306,TUBO REDONDO 3/4 CAFE 6.10 MTS,,PZA,3,,186.48,0.00,0.00,0.00,0.00,186.48,22.00,20.00,20.00,277.33,270.40,270.40,16,SERIES CUPRUM,11,TUBOS,20,TUBO REDONDO,2/16/2026,3/31/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,132-22226-7-18,10.00,,9/20/2025,34,LA VIGA CUPRUM
,,132-22226-7-13M,22226-7-13M,30102306,TUBO REDONDO 3/4 NATURAL,,MTS,1,MTS,35.50,0.00,0.00,0.00,0.00,35.50,22.00,20.00,20.00,52.79,51.48,51.48,16,SERIES CUPRUM,11,TUBOS,20,TUBO REDONDO,6/30/2025,3/31/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,132-22226-7-11M,0.00,,12/13/2025,34,LA VIGA CUPRUM
,,132-22226-7-13,22226-7-13,30102306,TUBO REDONDO 3/4 NATURAL 6.10 MTS,,PZA,3,PZA,150.00,0.00,0.00,0.00,0.00,150.00,22.00,20.00,20.00,223.08,217.50,217.50,16,SERIES CUPRUM,11,TUBOS,20,TUBO REDONDO,6/30/2025,3/31/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,132-22226-7-11,39.00,,1/30/2026,34,LA VIGA CUPRUM
,,132-22196-7-58,22196-7-58,30102306,"TUBO REDONDO DE 2"" CAFE OSCURO DE 6.10 MTS",,PZA,2,,502.72,8.00,0.00,0.00,0.00,502.72,39.28,37.28,37.28,960.41,929.78,929.78,36,ALUMINIO CAFE OSCURO (58),11,TUBOS,20,TUBO REDONDO,9/13/2025,3/31/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,132-22196-7-58,6.00,,10-03-26,4,LA VIGA EXTRUSIONES
,,194-10006-7-58,10006-7-58,1010101,UNION 4 HOJAS LINEA 10000 ESPAÑOLA CAFE OSCURO,,PZA,3,PZA,277.64,0.00,0.00,0.00,0.00,277.64,39.28,37.28,37.28,530.41,513.49,513.49,14,ALUMINIO LINEA ESPAÑOLA,19,ESPAÑOLA,91,10000 ESPAÑOLA,03-02-26,10-10-25,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,194-10004-7-25,0.00,,,4,LA VIGA EXTRUSIONES
,,192-4609-7-58,4609-7-58,1010101,UNION CUATRO HOJAS CAFE OSCURO LINEA 4600 6.10 MTS,,PZA,3,PZA,770.51,0.00,0.00,0.00,0.00,770.51,39.28,37.28,37.28,"1,471.99","1,425.05","1,425.05",14,ALUMINIO LINEA ESPAÑOLA,19,ESPAÑOLA,87,4600 ESPAÑOLA,03-02-26,8/21/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,192-3609-7-16,0.00,,12/24/2025,4,LA VIGA EXTRUSIONES
,,192-3609-7-16,3609-7-16,30102306,UNION CUATRO HOJAS INOX LINEA 3600 6.10 MTS,,PZA,3,PZA,81.81,0.00,0.00,0.00,0.00,81.81,39.00,37.00,37.00,155.57,150.63,150.63,14,ALUMINIO LINEA ESPAÑOLA,19,ESPAÑOLA,88,3600 ESPAÑOLA,03-02-26,3/24/2018,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,192-3609-7-16,0.00,,,4,LA VIGA EXTRUSIONES
,,192-204903100,204903100,31162800,UNION PILASTRA DE ALUM P/PUERTA SERIE 1400 MOD 1315,,PZA,4,,13.47,5.00,0.00,0.00,0.00,12.80,26.00,24.00,24.00,20.06,19.53,19.53,58,HERRALUM LINEAS ESPAÑOLAS,14,HERRAJES,82,1400 ESPAÑOLA,03-12-25,10-12-25,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,192-204803100,0.00,,2/13/2026,26,"HERRALUM INDUSTRIAL, S.A. DE C.V."
,,192-204901400,204901400,31162800,UNION PILASTRA DE ALUM P/VENTANA SERIE 1400 MOD 1314,,PZA,4,,9.73,5.00,0.00,0.00,0.00,9.24,26.00,24.00,24.00,14.49,14.11,14.11,58,HERRALUM LINEAS ESPAÑOLAS,14,HERRAJES,82,1400 ESPAÑOLA,03-12-25,03-12-25,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,192-204803100,0.00,,,26,"HERRALUM INDUSTRIAL, S.A. DE C.V."
,,302-UNIO07,UNIO07,1010101,UNION PILASTRA PUERTA 7007-0 SERIE 6000,,PZA,4,PZA,18.02,10.00,0.00,0.00,0.00,16.22,42.00,40.00,40.00,32.44,31.35,31.35,23,HERRAJES LINEA ESPAÑOLA,14,HERRAJES,82,1400 ESPAÑOLA,03-01-26,12/31/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,302-UNIO06,0.00,,,4,LA VIGA EXTRUSIONES
,,302-UNIO06,UNIO06,1010101,UNION PILASTRA PUERTA FIJOS SERIE 1400,,PZA,4,PZA,11.55,10.00,0.00,0.00,0.00,10.40,42.00,40.00,40.00,20.79,20.10,20.10,23,HERRAJES LINEA ESPAÑOLA,14,HERRAJES,82,1400 ESPAÑOLA,03-01-26,5/15/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,302-UNIO06,0.00,,,4,LA VIGA EXTRUSIONES
,,322-129501700,129501700,31201632,UNIPEGA ADHESIVO INSTANTANEO BOND 007SEG 10X10X20GR,,PZA,4,PZA,20.01,0.00,0.00,0.00,0.00,20.01,28.00,28.00,28.00,32.24,32.24,32.24,6,SILICONES,21,SILICONES,40,SELLADORES Y SILICONES,02-01-25,01-04-25,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,322-1294280-BL,0.00,,07-03-26,26,"HERRALUM INDUSTRIAL, S.A. DE C.V."
,,322-129500300,129500300,31201635,UNIPEGA ESPUMA 360° POLIURETANO HERRALUM 512 ML,,PZA,4,PZA,74.57,31.96,0.00,0.00,0.00,50.74,24.00,22.00,20.00,77.44,75.46,73.57,6,SILICONES,21,SILICONES,40,SELLADORES Y SILICONES,09-12-24,12-05-25,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,322-129500300,0.00,,12-05-25,26,"HERRALUM INDUSTRIAL, S.A. DE C.V."
,,302-F-243I-LB,F-243I-LB,30171600,UÑERO DE ALUMINIO S-TORNILLOS BLANCOS HERRAJE EUROPEOS,,PZA,4,PZA,46.18,15.00,0.00,0.00,0.00,39.25,27.00,25.00,25.00,62.37,60.71,60.71,23,HERRAJES LINEA ESPAÑOLA,14,HERRAJES,22,JALADERAS,03-12-25,03-07-25,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,302-IN-026,0.00,,03-07-25,5,"ROBIN HERRAJES Y ACCESORIOS, S DE RL DE CV"
,,302-F-243I NM,F-243I NM,30171600,UÑERO DE ALUMINIO SIN TORNILLOS NEGRO B25 C150,,PZA,4,PZA,42.12,10.00,0.00,0.00,0.00,37.91,27.00,25.00,25.00,60.24,58.64,58.64,23,HERRAJES LINEA ESPAÑOLA,14,HERRAJES,106,6000 ESPAÑOLA,12/31/2025,06-09-25,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,302-JALA631,0.00,,2/21/2026,4,LA VIGA EXTRUSIONES
,,320-MX66019,MX66019,1010101,VENTOSA DE UNA GOMA BRUKEN BRK7204 CON VALVULA P/VACIO,,PZA,4,PZA,"1,087.37",0.00,0.00,0.00,0.00,"1,087.37",20.00,20.00,20.00,"1,576.69","1,576.69","1,576.69",3,HERRAJES,14,HERRAJES,101,VENTOSAS,12-04-25,2/23/2026,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,320-AS3V-140KABN,0.00,,,45,"ASSA ABLOY MEXICO, S.A. DE C.V."
